text,sentiment
barang rusak di jual memang ngehek,0
"produk ada goresan, tidak rapi dan kotoran di pinggirannya. kiriman cepat sampai",0
"barangnya bagus cuman saya kurang puas dengan pakingya, tidak rapi sama sekali. sticknyapun cpot tolong perbaiki lagi byar tokonya laris",0
"kurang suka, bau karetnya sangat menyengat",0
"barang sampainya lama sekali, respons penjual lambat mengecewakan.",0
kualitas jelek sekali. bau seperti chat pad ya bergelombang,0
"pengirimannya sih cepat, tapi barangnya bruntusan begitu. teman saya juga beli drum pad bahan karet dari malang alus kok ini yang malah begitu ekspetasi tadinya bagus dapatnya jelekkan tidak sesuai foto di pajang oleh penjual",0
barang tidak sesuai dengan yang di iklankan seperti nya bekas,0
barang tidak sesuai gambar yang ditawarkan,0
banyak yang tergores seperti bekas. habis itu bagian bawah kayunya patah,0
maaf agak kecewa karena yang saya terima beda sama gambar. bagian alas tidak bevel seperti,0
kata teman yang terjun di dunia musik barangnya kurang memuaskan. mohon diperbaiki lagi produknya terima kasih,0
kondisi drum pad tidak rapi masih banyak lem belepotan,0
"file cd kosong, tidak rekomendasi",0
respons sangat lama sekali tidak recommended,0
barang tidak sesuai dengan warna. saya memesan hitam di kasih brown pengiriman lama tetapi bagus,0
sangat tidak recommended,0
pianika awalnya 1 tuts nada tidak bunyi. lalu suaranya kecil dan hilang di chat tidak respons padahal lagi online,0
"pesan warna biru, dikirim pink. padahal buat anak cowok packing lambat sampai jam kecewa",0
"seller kurang komunikatif, saya pesan warna biru tapi dikirim pink. dan tanpa pemberitahuan sebelumnya karena beli untuk kado jadi tidak untuk digunakan sendiri mohon kedepannya diperbaiki",0
selangnya robek. tasnya juga robel di sudut,0
barang yang diterima dalam kondisi tidak diinginkan. pecah di salah satu tuts nya,0
tidak di dikirim. uang gojek hilang deh,0
"pelanggan servis0. pesan sama hari delivery, baru sampai besoknya itu pun malam ketika di komplain cuci tangan tidak mau tahu really negative akan beli barang lagi tokopedia",0
"barang 1 minggu baru sampai, itu pun saya harus 2x ke jne pedati urusin sampai. evaluasi bos dibiarkan begini lagi capek ribet urusinnya dapat apa",0
saat di charger kenapa tidak bisa hidup. tolong beri solusi saya tidak pakai,0
"kecewa, suara rekaman kecil sekali",0
sayang sekali mau tukar kerana ada yang tidak fungsi tapi mahal di ongkir,0
build kualitas kurang ok,0
"kualitas jelek, suara microphone udah maksimum kecil",0
"kecewa sama barangnya, suara yang di keluarin tidak bisa besar padahal udah paling maksimal",0
barang tidak bisa di atur echo. sudah putar tapi tetap ada effect tombol joga pencet pokoknya mengecewakan,0
produk tiruan cacat. tidak bisa ricord untuk pembeli lain sebaiknya jangan beli ini kalau tidak ingin rugi lebih baik merek taffware atau taffstudio yang sudah lama produksi casing boleh sama tetapi kualitas jauh sekali dari pada buang duit clip on saja suara suondcard produk sangat jelas,0
noise banget suranyaa tidak bisa dipakai,0
lubang microfonnya error. bunyi nging terus jadi tidak bisa dipakai,0
tidak untuk Rekomendasi suara hancur nois nya kacau nyesel kualitas tidak bagus. terpakai,0
"tidak bisa di pakai,",0
"sesuai dengan harga. kualitas sangat buruk pas saya colok ke komputer terus colokin headphone jack port di usb nya punya headset nyala yang kanan doang, dicolokin hedphone biasanya dua microphone juga bener jangan beli vention sound card saja lebih bagus tapi mahal sedikit apalagi tidak foto kelihatan murah aduh hilang ribuan untuk ini?",0
beli 2 baru hari pakai stik yang Satunya malah error suka mencet sendiri kecewa sudah,0
"tiba patah, dasar baut saya lem saja semoga masih bisa terpakai. mau di balikin rugi ongkir terima nasib",0
"barang yang sampai cacat, tidak ngisi baterai stik nya",0
"bisa hidup, tapi tidak ngecharge di biarkan seharian batetai tidak terisi berharap banyak sama alat ini supaya stik nya anak terpakai 22",0
"charging awal dikirim tetapi indikator tidak nyala, dgnti baru seluruh ongkir dibebankan ke konsumen.",0
"respons baik, packing tapi perlu para pembeli tapi kalau barang ini ada masalah harus dikirim ke medan. pas waduh ngotot nya minta ampun coba pikir pakai logika mana firmware pembaruan tidak 0 dan setelah bisa hilang lagi herannya enggak percaya sama costumer yang beli bayar ongkir akhirnya tetap tidak di perbaiki atau tukar alasannya periksa sana ya silahkan saja buat mau belanja tolong teliti",0
"ternyata stik tidak dikirim pakai dus nya, seperti beli barang bekas. sesuai deskripsi",0
"beli dua, yang satu jelek error sama analog gram bisa balik lagi kecewa saya",0
"tulisannya 6gb tapi isinya cuma 8gb, disuruh di cek. kagak capek dweh",0
"memorynya sudah ke buka waktu saya terima. tidak ada segelan, kondisi agak busam aku coba 3 kali belum bisa dipakai",0
"seller lumayan responsif, kualitas barang sesuai harga lalu lah. dicek di browser ps nya kebaca mb tetapi kalau udah dipakai simpan game cuma 8 tidak semua bisa ngebaca mc sayangnya yang terbaik mau seperti good of war",0
"mau pemesanan warna hitam kosong deskripsi produk ada, minta di cancel tetap hajar dari penjual. packing rapi tapi experience buruk",0
tidak pas. terlalu longgar membuat nintendo switch teroyak oyak di dalam pouch,0
"audio keluar gambar tidak, settingan di ps juga sudah ganti bukan rgb lagi tetap gambarnya.",0
maaf barang berfungsi. tapi sayang kalau di pakai tv beresolusi fhd gambar tetap pecah,0
pembelian ke 2. besok packing-nya tolong di benahi cuma bubble doang lakban seadanya bolong sebelah,0
memorynya gram bisa diread sama pspnya padahal udah diganti memory lain,0
"tidak sesuai foto, tidak ada tulisan photofast. bahan tipis ringkih",0
"barang yang diterima cacat pada analog, untuk komplain tetap dilayani tetapi dari saya sendiri tidak dikirim kesana karena ribet dalam ongkir dan pengiriman nya. lain kali tidak apa di buka segelnya cek analognya sehingga perlu masalah complain balik sana lagi terima kasih",0
tidak bisa dimainkan di ios versi. 4 dan keatasnya maksimum 3 selain itu dipakai,0
"dapat barang tidak bagus. analog kiri tidak bisa buat jalan ke serong kanan atau mau diretur ribet seller lambat respons alhasil cuma jadi pajangan saja ini stik edit, setelah seminggu sama sekali penjual sekali tidak responn nyesel",0
"setelah 3 hari pakai, gamepad bagian kanannya mati ketika direnggangkan kecewa seller berbelitbelit.",0
"buat emulator delay parah, sama deadzone di dua analog emu dan beberapa yang saya coba. intinya tidak rekomendasi main",0
"respons sellernya sangat cepat. tapi tidak bisa dipasang di handphone saya, dideskripsi 7 inci eh ternyata pas datang pemasangan samsung muat dan baca dalemnya maksimal katanya 6 2 sama buat maen cod rada ngadat ml: mililiter lancar jaya padahal pengin nya",0
baru pakai 2 hari sudah tidak bisa on padahal sudah di pengisian daya penuh baterenya. kecewa -nya tidak recommended seller barang refurbish kualitas jelek,0
kenapa tombol kananny gerak sendiri? tidak bisa balik ke kiri. seperti lengket begitu mau pengiriman videony tapi,0
"untuk respons penjual bagus, tapi kondisi barang biasanya saja bahkan agak rusak bagian tombol dan kadang mati sendiri saat menjalankan game",0
"baru pakai beberapa minggu saja, kabel usb nya udah enggak bisa nge pengisian daya. dan yang pasti harus khusus beli di tempat dia bagi kalian mau mikir dulu de mending stik lain tanya sama admin solusi harganya seratus ribuan kualitas cemen kayak begini kasih harga segitu dong",0
"beli dua rencana nya buat jaga kalau salah satu rusak, eh bener saja tidak mau nyolok stik ps dengan sempurna ke converter diretur produk udah kadung malas untuk penjual sebelum dikirim barang tolong dong di kualitas kontrol lebih maksimal lagi",0
"untuk kalian yang beli buat windows saya sarankan jangan, karena coba di mencet sendiri terus padahal stik ps masih baru dan baik saja",0
"pengiriman cepat, berfungsi tapi harus dikaretin kalau tidak longgar jadi bisa di pakai",0
"pelayanan seller positive, sayang converternya tidak bisa dipakai alias error beli 2 nya?",0
barangnya tidak seperti barang baru dan tanpa kemasan pabrik.,0
"console sebelah kanan analoq ya drift sendiri lecet juga, ng recommend deh. kapok",0
"tidak diinfo dent nya. memberikan kejelasan masalah battery cukup kecewa tapi mesin jalan dengan baik baterai capacity beset kanan bawah, pesok bagian monitor atas dan",0
barang cacat. banyak dent kabel usb adapter tidak jalan,0
"tolong agan, nya tidak mau tampilkab gambar di tv pakai hdmi. lampu power yang merah kedap kedip terus",0
sangat buruk menanggapi respons pembeli dan katanya ada garansi tapi kerusakan malah tidak direspons?,0
"awalnya bintang 5, setelah beberapa bulan pakai. ternyata ada part yang hilang seperti baut",0
agan. kok ps nya baru udah mati sendiri tiba tombol hijaunya tiba-tiba merah terus,0
barang sampah. kecewa belanja disini: di sini modbo rusak kok dikirim,0
"tombol rt tidak berfungsi, mau diretur ongkir bolak balik setengah harga stik nya kecewa saja tidak di tes dulu sebelum pengiriman.",0
produk telah sampai. tapi pas sampai malah ada yang cacat di bagian analog kanan pecah,0
"hati yang belanja disini: di sini, suka dikirim. barang sembarangan baru lama lagi buat returnya toko tidak niat kayak begitu mau nipu tanpa video unboxing pasti tidak bisa diretur jadi ingat selalu di ini penipuan tokonya",0
seller tidak ramah sedikitpun. saya mau batal dulu baru nambah pesanan dibiarkan hemat ongkir menerima pengajuan pembatalan katanya harus check keluar ulang lagi dengan dana lebih besar di deskripsi produk juga tidak ada aturan ini ya lah nanti dikirim dua keduanya sama rese macam begini rugi dobel tokped juga bisa membantu cuma suruh diskusiin saja terus penjual keras kepala sangat tidak recommended kapok,0
benar mengecewakan. pelayanan lambat sekali,0
tolong di cek dulu sebelum dikirim. power yang satu keluar asap untung ganti kapasitor sendiri bisa,0
"beli 3 buah, 2 tidak berfungsi barang disegel layanan dan pernah bongkaran komplain dipusat resolusi dtanggapi.",0
"gamepad sampai dengan packing std, satu normal namun yang satunya l dan r hilang entah kemana sudah di cek memang tidak ada apakah kesalahan pembuatan pabrik atau produk gagal semoga untuk ditingkatkan ketilitian dalam pengiriman sebelum ke tangan konsumen jadi stik gamepadnya terpaksa main pakai cabutan dari lain beda merek warnanya hitam padahal sayangnya tombol missinghilang awet. terima kasih ya",0
"barang datang dengan kondisi stik nya tidak ok, kenapa penjual di periksa dl ya. terus minta tukar tetapi mau ditanggung bersama ongkir dong memang rugi ya bayar uang xtra untuk sana di sini semoga kedepannya bisa lebih baik",0
"baterai remote stik cepat habis, signal juga kadang ada tidak apa ide agar awet dan stabil?",0
"lumayan, dibiarkan pelayanan menurut kadarnya. tapi di saat main kadang layar loss signal dari wii console nya terus kenapa harus beli hardisk yang begitu besar kalau isi game cuma gambar",0
beli 5 pada gosong semua. ? baru apa bekas ini biasanya tidak begini untung asuransi hari,0
semua tombol -nya tidak berfungsi sama sekali jadi mubazir,0
"ulasan hanya untuk produk saja bukan toko ya karena respons cukup baik. produk ini kekurangannya adalah battery yang tidak bagus pengiriman pertama dapat charging saya retur, datang pengganti sempat pakai 2 harian setelah itu keok dan tidak mau pengisian daya bisa dipakai lagi entah dikirim kesaya kebetulan cacat atau memang gamesir tidka",0
"baru di pakai dengan pemakaian prinegativei, standar 1 jam perhari 3 hari sudah rusak. mengecewakan mutu barangnya saya beli 2 tinggal sisa satu lagi untuk membuktikan kualitas stik ini berapa tahan?",0
"sayang banget analog kanan sama tombol arah tidak berfungsi, alangkah sebaiknya di tes dulu sebelum dikirim",0
"barang tidak sesuai, transfaran dan menyala",0
niat mau main di televisi tapi sama sekali tidak bisa tampil tv. retur kondisi bgini susah kemana jadi yasudahlah,0
"beli 2, 1 tidak bisa. orang rusak bilangnya sudah dicek tapi kok tidak ya",0
saya kasih bintang 2 dulu karena analog atau yang bulet kanannya itu longgar dan agak ke atas,0
produk masih di pakek sehari kamu bayangin udah rusak analog nya asam benar,0
"saya beli 2, mohon maaf sebelumnya sudah minta tolong untuk mencoba tes fisik dulu sebelum dikirim. tidak tapi di coba atau belum tetapi sepertinya alhasil ada 1 yang cacat ujung ujungnya pembeli harus retur itu hal merepotkan beri 2b",0
"masak barangnya yang di dikirim rusak. tidak bisa gunakan dan orangnya ngerespon chat saya, minta ganti mau yaudah deh dibiarkan tuhan iklaskan",0
"kasih 3 bintang ya, yang sebelah kanan tidak terlalu berfungsi dengan baik. lain kali di cek",0
"yang sebelah kiri triggernya tidak sensitif, jadi cuma terpakai doang",0
jika saya pakai satu berfungsi dengan baik tapi pakai dua duamya sering kepencet sendiri,0
paketany ru sampai lgsung di cek salah satu stik nya analog rusak. dipesan yang ke2x tolong jk pemesanan lagi dicek kondisi stiknya sebelum dikirim terima kasih,0
sedih lihat analog kirinya. akan lebih baik apabila di dikirim seperti kanan,0
barang tidak berfungsi sama sekali. seperti membeli rusak,0
"mohon maaf, produknya tidak bisa dipakai. sudah install sesuai dengan petunjuk tetapi tidak juga insya tuhan ikhlas",0
salah satu stik tidak berfungsi. coba chat penjual direspons,0
barang hanya dapat berfungsi beberapa hari terus mati tidak signal. dan ketika barang diretur ternyata sama saja lagi sudah ada,0
nyala tapi item putih. dari pelanggan layanan cuma bilang diotak atik lagi kakak padahal sudah sejam putar kabelnya dicolokan tvnya could have been a better,0
"review jujur ya, port untuk kontroler player 1 nya tidak berfungsi sudah coba tanya ke seller tetapi tidak respons. reset colok cabut dan pindah pindahin tetapi tetap Terima Kasih",0
"packing barangnya kurang bagus, sampai barang adaptor di dalam udah pecah. sampai sekarang belum bisa dicoba",0
"colokan adaptor mengalami kerusakan, respons seller butuh berhari diajak diskusi untuk cara memperbaiki sendiri tidak dibalas akhirnya repair",0
"mohon maaf saya kasih bintang 3 karena ada beberapa kendala 1. tidak disertakan baterai di nunchaku sedikitpun ataupun intruksi menggunakan jenis apa 2 dibuat panduan ringkas ketika menu awal untuk mulai permainan harus kemana dan nantinya tampilan seperti dengan panduanya seringkali hang, usb terbaca bahkan gambar semut yang solusinya tersebut dilepas dipasang kembali baru bisa sensor mendapat sedikit retak kedepanya diinformasikan bila minus",0
1 nunchuck nya tidak berfungsi. mohon diperhatikan kembli barang yang dikirimkan agar pelanggan tidak kecewa,0
saya minat membeli disini: di sini karena ada konfirmasi game ultraman evolution dengan jawaban dong. setelah barang sampai ternyata tidak sungguh mengecewakan terima kasih hati kalau konfirmasi kelengkapan semua pembeli fokus ke ps nya perhatikan permintaan,0
"saat di unboxing barang terlihat bagus tapi pas baru cek dengan seksama sticknya hancur dan bautnya hilang padahal pengemasan menggunakan kayu tidak ada penyok ps coba banyak game yang mau serta dalam waktu 5 mnt langsung mati sendiri saya masalahnya ternyata kipas menyala, tanya ke penjual hanya sekedarnya saja setelah komplain disuruh mengembalikan ksana untuk ongkir pp ditanggung sangat miris percaya toko meskipun ulasan buruk tetap tenyata datang tidak memuaskan",0
"banyak sekali game yang nge hang dan sama tapi direname munkin dibiarkan saja gamenya padahal ada 3, stik nya error ketika effect vibrationnya harusnya dicoba dulu sebelum pengiriman",0
ps nya tidak awet. belum ada 2 bulan udah rusak padahal pemakaian biasanya saja malah jarang di pakai tahu sendiri,0
